date,year,month,day,nans,range,max,mean,std,svar,kurt,skew,m2,m3,m4,q_25,q_5,q_75,q_9,q_95,q_975,q_99,q_999,urb_mean,sub_mean,diff,diff_perc,E5Stpsmean,E5Stpsmax,E5Stprange,E5Stpstd,E5Stpvar,E5Stpkurt,E5Stpskew,E5Stpm2,E5Stpm3,E5Stpm4,E5Stpq_25,E5Stpq_5,E5Stpq_75,E5Stpq_9,E5Stpq_95,E5Stpq_975,E5Stpq_99,E5Stpq_999,SBCAPE[J/kg],MLCAPE[J/kg],MUCAPE[J/kg],LLS[m/s],MLS[m/s],DLS[m/s],LR58[K/km],MLMR05[kg/kg],d_thetaPE[K],PW[kg/m2],TFP_ZTE[-],DT850[K/km2],GT850[K/km],DPSFC[Pa/km2],GPSFC[Pa/km],E5SWIND10[m/s],E5SE5SDIVWV[g/m2s],E5Smsl[hPa],E5LWIND_500[m/s],E5Lt_500[K],E5Lt_850[K],E5Lt_700[K],E5Lq_500[g/kg],E5Lw_850[Pa/s],E5Lw_700[Pa/s],E5Lw_500[Pa/s],E5Ld_950[10^5/s],E5Ld_300[10^5/s],E5Ld_500[10^5/s],E5Lz_500[km],E5Lz_700[km],E5Lz_850[k]
2003-09-29,2003,9,29,0,1.8,1.8,0.1037,0.36845,0.13575,18.22695,3.97576,0.13073,3.97576,15.22695,0,0,0,0.24,0.865,1.6075,1.8,1.8,0,0.13333,-0.13333,-100,0.34882,1.2114,1.2114,0.29353,0.08616,3.10608,0.92921,0.08584,0.92921,0.10608,0.0981,0.27034,0.52487,0.76504,0.95625,1.07808,1.15187,1.2114,23.12312,27.14597,1.22864,5.48993,11.26252,12.13919,5.4153,0.00686,-13.21442,19.26166,-0.12631,-0.90823,0.01939,-4.94659,0.08855,1.66506,-0.00576,1019.69261,11.52126,256.27,278.79502,269.54261,0.50397,-0.04275,-0.0289,-0.04535,-0.27523,0.01224,-0.13376,5.68091,3.07825,1.51818
2003-09-30,2003,9,30,0,2.8,2.8,0.1963,0.67167,0.45114,12.1893,3.30032,0.43443,3.30032,9.1893,0,0,0,0.24,2.29,2.695,2.8,2.8,0,0.25238,-0.25238,-100,0.50299,2.19962,2.19962,0.51192,0.26206,4.44815,1.42997,0.26111,1.42997,1.44815,0.13567,0.33428,0.72099,1.26155,1.70128,1.87411,2.14619,2.19962,24.83062,40.46196,26.91573,5.64897,9.1565,9.07641,5.45733,0.007,-12.83601,18.72734,-0.02704,-0.24377,0.01478,-4.97895,0.08818,2.23395,0.02586,1020.83166,9.74573,257.33522,280.0945,269.75642,0.40702,0.02494,-0.01845,-0.00775,0.46587,-0.18616,0.26718,5.70678,3.09836,1.53334
2004-05-01,2004,5,1,0,3.3,3.3,0.14074,0.63504,0.40328,24.46789,4.81626,0.38834,4.81626,21.46789,0,0,0,0.16,0.75,2.775,3.3,3.3,0.55,0.02381,0.52619,2210,0.46651,5.3414,5.3414,0.62834,0.39481,28.44234,4.23428,0.39337,4.23428,25.44234,0.11815,0.28279,0.63,0.91181,1.28229,2.09343,3.18733,5.3414,27.19935,15.52095,4.41167,3.89324,5.14772,8.36051,6.26492,0.00421,-11.05013,12.16812,0.0388,0.78534,0.01561,-5.91482,0.08838,2.362,0.0226,1013.0352,7.42697,246.14971,271.41943,263.25504,0.44486,0.09138,0.07017,0.06972,0.89952,-0.21959,-0.06012,5.45985,2.94463,1.42344
2004-05-02,2004,5,2,0,0.5,0.5,0.03333,0.12089,0.01462,12.25346,3.32734,0.01407,3.32734,9.25346,0,0,0,0,0.415,0.4825,0.5,0.5,0,0.04286,-0.04286,-100,0.1337,0.8125,0.8125,0.14342,0.02057,9.39207,2.30018,0.02049,2.30018,6.39207,0.04346,0.09507,0.17055,0.2867,0.3534,0.61583,0.73287,0.8125,53.62447,12.96114,5.18407,3.26891,4.22493,4.97504,6.79503,0.00378,-8.74482,11.3416,-0.00988,-0.26517,0.00912,-4.809,0.08715,1.99758,0.01938,1012.94765,6.00881,246.15794,273.6049,263.61284,0.448,0.00691,0.04712,0.03934,-0.13305,-0.2332,-0.02766,5.48125,2.96514,1.43934
2004-05-06,2004,5,6,0,2.7,2.7,0.11481,0.52235,0.27285,23.96876,4.74728,0.26274,4.74728,20.96876,0,0,0,0,0.745,2.2975,2.7,2.7,0.51667,0,0.51667,NaN,0.13166,0.87511,0.87511,0.1684,0.02836,6.09171,1.82421,0.02825,1.82421,3.09171,0.01568,0.05933,0.18983,0.37807,0.51507,0.59601,0.74495,0.87511,176.97795,19.28587,190.1753,3.1393,3.78745,5.11956,7.04704,0.00524,-6.27987,15.64893,-0.00844,-0.464,0.00634,-4.70465,0.08815,2.37943,0.03675,1015.81099,6.24132,252.06539,281.18601,268.28036,0.28844,-0.01964,0.0287,0.09605,-0.09475,-0.64374,0.05538,5.63986,3.06739,1.50471
2004-05-07,2004,5,7,0,4.4,4.4,0.16296,0.84678,0.71704,25.03846,4.9029,0.69048,4.9029,22.03846,0,0,0,0,0.66,3.63,4.4,4.4,0.73333,0,0.73333,NaN,0.18521,0.81208,0.81208,0.17506,0.03065,3.39939,0.918,0.03054,0.918,0.39939,0.0143,0.15704,0.29458,0.43909,0.52131,0.59136,0.70297,0.81208,116.19476,21.7795,117.0538,4.61195,5.06155,5.60693,7.18225,0.00481,-6.00195,13.50157,-0.01293,-0.74586,0.00951,-4.68384,0.09063,3.40812,0.03022,1012.98195,8.34223,251.13178,280.71645,267.75883,0.30191,-0.02677,0.01111,0.09886,-0.05068,-0.45182,0.19063,5.59822,3.03607,1.47629
2004-05-08,2004,5,8,0,2.6,2.6,0.16667,0.52769,0.27846,18.19244,3.92468,0.26815,3.92468,15.19244,0,0,0,0.62,1.07,2.285,2.6,2.6,0.01667,0.20952,-0.19286,-92.04545,1.13767,6.23957,6.23957,1.72236,2.96653,3.85576,1.4884,2.95575,1.4884,0.85576,0.02361,0.17968,1.66985,4.36107,5.15874,5.61981,6.02219,6.23957,107.98215,28.12159,99.16887,6.12877,5.04327,5.92445,6.89493,0.00512,-6.8135,14.3065,0.05141,-0.89681,0.01076,-4.96471,0.09084,3.72666,-0.02846,1011.73161,9.20879,250.99222,279.35778,267.6582,0.44591,-0.01339,0.01156,-0.01019,0.32255,-0.07544,-0.01988,5.57536,3.01308,1.45833
2004-05-09,2004,5,9,0,12.2,12.2,3.26667,3.17151,10.05846,3.31134,0.94116,9.68593,0.94116,0.31134,0.625,2.3,5.8,7.38,8.545,11.4475,12.2,12.2,4.91667,2.79524,2.12143,75.89438,4.05914,10.30294,9.5725,2.53577,6.43011,2.49649,0.87017,6.40673,0.87017,-0.50351,2.16808,2.90114,5.87213,8.21335,9.28387,9.44797,10.12657,10.30294,53.18032,16.99844,45.47575,9.27263,12.44347,17.79059,6.36568,0.00625,-9.52592,18.32913,-0.10874,0.16829,0.0133,-4.31813,0.08858,4.46697,-0.0558,1007.568,19.55194,251.90193,278.15905,268.72479,0.74265,-0.02206,-0.03415,-0.05754,-0.10315,0.25653,0.06232,5.54402,2.97317,1.41642
2004-05-10,2004,5,10,0,2.2,2.2,0.68519,0.72944,0.53208,2.39931,0.72638,0.51237,0.72638,-0.60069,0,0.6,1.275,1.9,2.2,2.2,2.2,2.2,1.38333,0.48571,0.89762,184.80392,1.89556,5.29244,5.2348,1.24168,1.54176,2.74753,0.63033,1.53615,0.63033,-0.25247,0.91197,1.70189,2.63096,3.59932,4.34462,4.86055,5.07033,5.29244,37.09406,10.83928,27.69383,6.30012,11.29936,23.31088,6.31916,0.00603,-9.83286,15.77289,0.16216,1.13799,0.0136,-5.41799,0.08616,3.80918,0.03835,1006.9323,22.92719,251.59784,277.64817,268.98786,0.67487,0.06653,0.04174,0.03401,0.62222,0.23844,-0.3583,5.53559,2.96772,1.40998
2004-05-11,2004,5,11,0,8.5,8.5,0.94444,2.30156,5.29718,8.73083,2.65413,5.10099,2.65413,5.73083,0,0,0.6,3.56,8.245,8.4475,8.5,8.5,1.41667,0.80952,0.60714,75,1.62198,7.28685,7.28685,1.93114,3.72928,2.43983,0.91067,3.71572,0.91067,-0.56017,0.07458,0.41106,3.3833,4.56147,5.23015,5.89657,6.48338,7.28685,82.24916,27.94346,86.7106,2.25902,7.32924,15.99073,6.3478,0.00668,-9.82215,18.78271,-0.0754,0.71929,0.01466,-5.31995,0.08664,1.61086,-0.04124,1006.0283,13.96275,252.7048,278.9748,269.53931,0.84496,0.00454,-0.00073,-0.0272,0.12208,0.48556,-0.10078,5.54902,2.9695,1.40776
2004-05-12,2004,5,12,0,22.5,22.5,5.08519,5.29061,27.99054,5.42287,1.382,26.95385,1.382,2.42287,0.075,4.9,6.975,11.94,14.68,20.89,22.5,22.5,5.35,5.00952,0.34048,6.79658,3.17196,9.46368,9.31393,2.1708,4.71237,2.62445,0.66979,4.69523,0.66979,-0.37555,1.24451,2.76186,4.81168,6.4369,7.17332,8.12401,8.92095,9.46368,61.58505,35.02977,54.72544,2.96908,7.07028,16.98337,5.86325,0.00675,-12.52984,18.94817,-0.06663,-0.69122,0.02351,-4.29203,0.09029,3.76838,0.07233,1002.03282,11.95102,253.72947,278.01737,269.46715,0.74156,-0.03439,-0.04145,-0.01239,-0.53092,0.63528,0.27554,5.5055,2.92096,1.36068
2004-05-13,2004,5,13,0,2.5,2.5,0.17778,0.5206,0.27103,16.22432,3.67732,0.26099,3.67732,13.22432,0,0,0.075,0.48,1.31,2.255,2.5,2.5,0.45,0.1,0.35,350,0.08716,5.35494,5.35494,0.44923,0.20181,84.36347,8.42946,0.20108,8.42946,81.36347,0,0.00444,0.02409,0.07075,0.15337,0.8652,2.58927,5.35494,9.65367,14.70711,0,5.53669,5.88414,17.24353,4.18709,0.00314,-17.94885,8.84965,-0.05056,0.29176,0.02391,-5.07458,0.09124,5.15242,0.0719,1007.80541,11.76815,252.02904,269.14456,266.70917,0.40881,0.05792,0.04642,0.03654,0.96144,0.12034,-0.32053,5.45156,2.89184,1.36204
2004-05-14,2004,5,14,0,1.7,1.7,0.17037,0.38811,0.15063,10.33066,2.72661,0.14505,2.72661,7.33066,0,0,0.075,0.66,1.02,1.56,1.7,1.7,0.15,0.17619,-0.02619,-14.86486,0.74071,3.8691,3.84753,0.56891,0.32366,9.6005,2.20513,0.32248,2.20513,6.6005,0.39666,0.63717,0.88955,1.27084,2.048,2.47059,3.05483,3.8691,49.84286,16.67023,0.31222,4.28845,8.04931,21.95411,5.60505,0.0027,-8.85143,7.61917,0.13001,0.49727,0.00991,-5.32633,0.08928,3.10663,0.02814,1015.07718,19.19905,244.32661,266.51256,258.17847,0.2895,0.06524,0.08308,0.07619,0.50262,-0.28009,0.01062,5.38719,2.91026,1.41884
2004-05-15,2004,5,15,0,3,3,0.21481,0.67065,0.44977,12.70341,3.2183,0.43311,3.2183,9.70341,0,0,0,1.04,1.725,2.7375,3,3,0.5,0.13333,0.36667,275,0.18198,0.97336,0.97336,0.22254,0.04952,4.05463,1.28449,0.04934,1.28449,1.05463,0.00286,0.06715,0.32395,0.50349,0.61041,0.79987,0.86327,0.97336,39.18102,11.04804,0,4.53304,6.42247,10.04463,6.18197,0.00298,-8.04793,9.09576,0.04961,-0.67051,0.00657,-5.5797,0.08882,2.7969,-0.00149,1018.91681,10.93135,245.78726,270.52322,260.37554,0.30032,0.06613,0.16205,0.21315,0.2364,-1.11189,-0.09071,5.47637,2.97867,1.47193
2004-05-17,2004,5,17,0,8.3,8.3,2.36667,2.5917,6.71692,2.53415,0.79936,6.46815,0.79936,-0.46585,0,1.1,4.3,5.9,7.96,8.23,8.3,8.3,2.35,2.37143,-0.02143,-0.90361,4.64402,13.65797,13.50727,3.28195,10.77121,2.95421,0.79323,10.73204,0.79323,-0.04579,2.31783,3.88327,6.39614,9.99435,11.19148,12.54155,13.14242,13.65797,77.88172,16.82626,32.95327,4.13124,7.1984,15.89485,6.69185,0.00439,-8.0993,13.48563,-0.22372,-0.34054,0.01573,-4.56847,0.08812,2.56407,-0.03969,1013.09118,12.67698,245.99342,272.96451,262.60764,0.44896,-0.09632,-0.13589,-0.04573,-0.73647,-0.32509,0.86583,5.46772,2.95882,1.43474
2004-05-18,2004,5,18,0,14.7,14.7,3.65185,3.82988,14.66798,4.64527,1.29917,14.12472,1.29917,1.64527,0.025,4.1,5.2,6.86,13.425,14.4375,14.7,14.7,6.91667,2.71905,4.19762,154.37828,0.81365,4.11857,4.11857,0.97761,0.95572,4.15119,1.33207,0.95225,1.33207,1.15119,0.01467,0.44099,1.28422,2.3049,2.94534,3.47653,3.89911,4.11857,34.02369,13.0358,0.36661,4.52322,8.74359,15.5931,5.81015,0.00373,-9.69264,10.20321,0.07106,0.19047,0.01268,-5.08567,0.088,2.88906,0.04895,1014.48424,13.67054,248.14682,271.59503,262.80429,0.3126,0.04239,0.03689,-0.0337,0.47814,0.13949,-0.08339,5.47688,2.95609,1.43867
2004-05-19,2004,5,19,0,6.2,6.2,0.92222,1.59792,2.55333,7.33845,2.33455,2.45877,2.33455,4.33845,0,0.5,0.85,3.46,5.35,6.025,6.2,6.2,0.36667,1.08095,-0.71429,-66.0793,1.50867,5.05079,5.05079,1.16459,1.35627,2.65152,0.33142,1.35134,0.33142,-0.34848,0.21074,1.72336,2.29689,2.67218,3.51834,4.20404,4.55029,5.05079,43.67454,14.96993,14.86428,6.2987,6.64479,9.49566,6.36628,0.00448,-9.57532,12.9557,0.0197,0.10016,0.00872,-5.09944,0.08762,3.72896,-0.02297,1006.79315,10.60151,247.74506,273.55435,264.36796,0.56935,0.02251,-0.03365,-0.07701,0.61541,0.22364,-0.24823,5.44151,2.91273,1.38447
2004-05-20,2004,5,20,0,12.6,12.6,5.2,3.55192,12.61615,2.29442,0.3263,12.14889,0.3263,-0.70558,2.55,4.8,7.55,10.5,10.985,12.2675,12.6,12.6,4.26667,5.46667,-1.2,-21.95122,8.47018,20.20803,17.91477,3.87129,14.98689,3.54721,1.05534,14.93239,1.05534,0.54721,5.64024,7.28177,10.61957,14.28615,16.99201,18.34135,19.64532,20.20803,93.01647,22.23085,77.6346,6.86853,6.26075,8.8564,6.72881,0.00558,-9.30378,14.98031,-0.00529,0.23171,0.00858,-3.59902,0.0864,4.01552,-0.07331,995.30287,9.71657,246.78227,274.06339,264.59151,0.56311,-0.09651,-0.13776,-0.14144,-0.78648,0.55147,0.0876,5.3478,2.82501,1.29033
2004-05-21,2004,5,21,0,17.9,17.9,5.21111,4.53731,20.58718,3.54012,0.97603,19.82469,0.97603,0.54012,1.675,5.2,7.775,10.66,14.585,17.2175,17.9,17.9,8.03333,4.40476,3.62857,82.37838,3.24085,9.60835,9.49096,1.78079,3.17122,3.24719,0.24887,3.15969,0.24887,0.24719,2.01561,3.3618,4.33484,5.22423,6.22611,6.90067,8.18559,9.60835,24.92425,11.32615,1.70019,10.87506,8.01457,8.07554,6.83749,0.0044,-7.89472,12.13099,0.22712,0.13661,0.00814,-4.28234,0.08555,6.48904,0.05769,999.52326,9.12363,244.88973,272.39417,262.60556,0.35223,-0.00903,-0.00793,-0.00983,-0.27038,0.08138,0.10168,5.34614,2.84346,1.32015
2004-05-22,2004,5,22,0,0.1,0.1,0.0037,0.01925,0.00037,25.03846,4.9029,0.00036,4.9029,22.03846,0,0,0,0,0.015,0.0825,0.1,0.1,0.01667,0,0.01667,NaN,0.34295,1.24747,1.24747,0.32198,0.10367,2.57628,0.73099,0.10329,0.73099,-0.42372,0.05795,0.26322,0.58688,0.79484,0.92928,1.12094,1.18386,1.24747,58.93258,9.87227,0.39477,6.84059,9.68167,23.90792,6.26209,0.0035,-7.12767,8.96078,0.62345,0.0409,0.00918,-5.44945,0.08701,4.44083,0.02333,1006.85655,22.58587,248.00482,273.27126,262.75126,0.28254,0.07552,0.12874,0.15159,0.44878,-1.00711,-0.03522,5.4278,2.90905,1.38732
2004-05-23,2004,5,23,0,1.8,1.8,0.0963,0.35786,0.12806,20.59253,4.27449,0.12332,4.27449,17.59253,0,0,0,0.24,0.695,1.5725,1.8,1.8,0,0.12381,-0.12381,-100,0.87466,6.64915,6.64915,1.1229,1.26092,7.93813,2.07055,1.25633,2.07055,4.93813,0.03596,0.53649,1.23766,2.26873,3.2744,4.14792,5.02919,6.64915,38.58937,9.71616,0.06054,2.46312,10.75031,26.15159,5.64852,0.0045,-9.34779,14.62048,-0.05017,0.36944,0.01232,-5.22801,0.0876,1.67572,-0.06455,1009.75935,24.08459,251.66232,274.73503,265.72506,0.71593,0.00574,0.01035,0.05014,0.037,0.91342,-0.10504,5.50727,2.95433,1.4194
2004-05-24,2004,5,24,0,14.5,14.5,4.35926,3.57763,12.79943,3.63279,0.79266,12.32538,0.79266,0.63279,1.5,4.2,6.675,7.2,11.525,13.8875,14.5,14.5,5.68333,3.98095,1.70238,42.76316,5.28955,13.13819,12.65384,3.57638,12.79052,1.78122,0.33919,12.744,0.33919,-1.21878,1.6611,5.0841,8.48808,10.41197,11.13763,11.94264,12.60475,13.13819,37.93701,18.77834,8.56496,4.57927,14.33577,28.27645,5.54435,0.00633,-11.3358,19.51587,-0.6946,0.37078,0.01752,-4.66074,0.08884,1.64008,-0.07807,1010.39495,26.81188,252.8672,275.69205,267.55846,1.12172,-0.04546,-0.08214,-0.12773,-0.20059,1.3327,-0.0623,5.54369,2.97227,1.42453
2004-05-25,2004,5,25,0,27.8,27.8,5.27778,6.48153,42.01026,6.71478,1.95614,40.45432,1.95614,3.71478,1.1,3,6.575,14.44,19.045,25.9975,27.8,27.8,3.71667,5.72381,-2.00714,-35.06656,8.02048,19.58017,18.97812,4.68725,21.97027,2.4609,0.4908,21.89038,0.4908,-0.5391,4.50843,7.60749,11.19418,15.11579,16.46084,17.96455,19.42083,19.58017,26.05228,29.6802,41.36824,5.55007,16.10738,24.13768,5.5331,0.0065,-12.78796,20.86223,-0.38444,0.32683,0.02088,-5.33496,0.08945,2.38395,-0.144,1010.97248,23.10959,254.28429,277.22285,269.58747,1.26683,-0.01395,-0.08928,-0.18172,0.06363,0.94725,-0.17588,5.58169,2.99331,1.43507
2004-05-26,2004,5,26,0,34.5,34.5,17.49259,9.55381,91.27533,2.1638,0.13361,87.89476,0.13361,-0.8362,11.7,14.8,26.825,30.86,32.545,34.0975,34.5,34.5,13.85,18.53333,-4.68333,-25.26978,14.26307,34.29991,32.13186,7.53434,56.76628,2.54393,0.39055,56.55986,0.39055,-0.45607,7.50084,13.65565,19.173,24.92105,28.50559,31.47042,32.41285,34.29991,53.19737,21.00458,44.35589,10.76532,12.57172,18.83306,5.95853,0.00665,-11.70145,19.3732,-0.03125,-0.12363,0.02437,-3.00341,0.09241,5.69853,-0.00329,1004.60977,20.14087,251.89953,276.41813,267.91695,0.78941,-0.20653,-0.17937,-0.15443,-2.82864,1.33651,-0.31444,5.49436,2.92766,1.37682
2004-05-27,2004,5,27,0,8.4,8.4,1.67778,2.05245,4.21256,5.43136,1.66632,4.05654,1.66632,2.43136,0.325,0.9,2.675,4.76,5.51,7.805,8.4,8.4,0.76667,1.9381,-1.17143,-60.44226,1.33147,4.96132,4.92061,1.24999,1.56248,2.83427,0.85099,1.5568,0.85099,-0.16573,0.19136,0.92312,2.17358,3.11275,3.63486,4.25543,4.82303,4.96132,57.00146,14.02494,2.3867,8.85352,11.22252,16.02557,6.26402,0.00532,-8.3839,14.46564,0.01693,-0.26945,0.00993,-5.57897,0.08885,5.10786,0.00602,1017.05853,19.63426,249.80221,275.3611,265.51275,0.40716,0.06092,0.09192,0.06714,0.14303,0.06804,-0.46732,5.56304,3.01885,1.48032
2004-05-28,2004,5,28,0,7.2,7.2,1.18889,1.84126,3.39026,6.47682,2.03696,3.26469,2.03696,3.47682,0,0.5,1.675,3.36,6.095,6.9725,7.2,7.2,0.68333,1.33333,-0.65,-48.75,0.84896,2.70518,2.54729,0.45954,0.21118,3.88936,1.01197,0.21041,1.01197,0.88936,0.50992,0.74715,1.07118,1.55648,1.74856,1.90123,2.11994,2.70518,212.68486,94.51277,228.09615,5.05213,9.47846,19.18784,7.02633,0.00588,-8.8129,14.66998,0.17121,0.56964,0.01207,-5.56536,0.08748,2.95909,0.06773,1023.4753,19.3097,246.89118,275.43919,265.37595,0.35816,0.07908,0.07577,0.05486,0.56817,-0.1524,-0.08875,5.60087,3.07393,1.53425
2004-05-29,2004,5,29,0,4.9,4.9,0.18148,0.94301,0.88926,25.03846,4.9029,0.85632,4.9029,22.03846,0,0,0,0,0.735,4.0425,4.9,4.9,0.81667,0,0.81667,NaN,0.03302,0.42439,0.42439,0.0735,0.0054,12.9218,3.13901,0.00538,3.13901,9.9218,0.00148,0.00529,0.01853,0.10882,0.20997,0.29073,0.37133,0.42439,63.54807,9.5981,0.84202,2.74823,6.90146,18.56926,6.00185,0.00517,-9.70998,14.27772,0.01634,0.01684,0.01051,-5.69444,0.08856,1.66553,-0.01967,1027.20588,17.21115,252.1422,276.81439,267.80783,0.6085,0.04047,0.07372,0.13825,0.12802,-0.19764,-0.34708,5.6907,3.12342,1.57693
2004-05-30,2004,5,30,0,4.3,4.3,0.78148,1.26766,1.60695,4.74002,1.67474,1.54743,1.67474,1.74002,0,0,1.075,2.76,4.13,4.265,4.3,4.3,0.41667,0.88571,-0.46905,-52.95699,2.67116,10.80146,10.7912,2.77111,7.67904,3.13569,1.02641,7.65111,1.02641,0.13569,0.2794,1.87892,4.36699,7.06804,8.46106,9.52751,10.25363,10.80146,94.55831,36.36422,86.92908,3.78984,7.56389,15.11115,6.15644,0.00727,-10.26459,21.97658,-0.07475,0.15028,0.01396,-5.59044,0.08842,2.01464,-0.05854,1021.95618,13.36718,254.11715,279.6349,269.56128,0.94619,-0.05384,-0.05901,-0.0667,-0.41397,0.4434,-0.12933,5.69253,3.10757,1.54455
2004-05-31,2004,5,31,0,16.5,16.5,2.82593,4.70871,22.17199,4.5797,1.63476,21.35081,1.63476,1.5797,0,0,4.725,9.36,14.46,16.08,16.5,16.5,1.28333,3.26667,-1.98333,-60.71429,3.67431,12.61355,12.61355,3.83698,14.72243,1.81894,0.50228,14.66889,0.50228,-1.18106,0.00764,2.46395,6.93865,9.19612,10.14418,11.24506,11.9473,12.61355,85.25495,32.42596,54.03928,3.58468,10.75013,20.76772,5.76345,0.00722,-10.54168,20.11268,-0.30788,0.35358,0.02485,-5.7447,0.08846,2.48807,0.05416,1016.51659,18.29724,255.16769,279.08083,269.61003,1.13042,0.02793,-0.05164,-0.17203,0.41166,1.17802,0.12381,5.64566,3.05664,1.49453
2004-06-01,2004,6,1,0,9.8,9.8,1.03704,2.51505,6.3255,8.61638,2.61489,6.09122,2.61489,5.61638,0,0,0.45,4.28,8.355,9.5025,9.8,9.8,0,1.33333,-1.33333,-100,1.89757,16.97499,16.97499,4.02036,16.16326,7.87347,2.44425,16.10448,2.44425,4.87347,0.00184,0.17644,0.74546,7.85494,13.13057,15.24701,16.22458,16.97499,29.17412,12.9944,0.73523,3.70366,4.25354,20.36512,5.19673,0.00531,-12.01145,12.36593,0.23265,0.37852,0.02399,-5.50804,0.09007,3.69615,0.07202,1017.57521,15.22585,253.18649,274.54928,267.82099,0.46236,0.04206,0.03701,-0.07365,0.25777,0.90929,-0.51979,5.59405,3.02436,1.47966
2004-06-03,2004,6,3,0,12.1,12.1,1.48148,2.45012,6.00311,14.29356,3.22164,5.78077,3.22164,11.29356,0,0.9,1.9,3,5.895,10.8225,12.1,12.1,0.86667,1.65714,-0.79048,-47.70115,2.56704,6.76435,6.74005,1.46355,2.14198,2.66484,0.4656,2.13419,0.4656,-0.33516,1.48275,2.27426,3.48529,4.70544,5.11854,5.6819,6.25392,6.76435,131.94537,20.32539,96.20807,4.72842,7.31835,10.8658,6.63776,0.00471,-7.45423,13.21891,0.02781,-0.32562,0.01289,-4.76664,0.08865,3.29883,0.00445,1019.47037,12.69145,246.56233,273.37536,263.21731,0.39178,0.00455,0.00679,0.07758,0.29338,-0.54227,0.31076,5.53375,3.01803,1.49127
2004-06-04,2004,6,4,0,1.8,1.8,0.12593,0.42025,0.17661,12.49948,3.30968,0.17007,3.30968,9.49948,0,0,0,0.24,1.375,1.7125,1.8,1.8,0.05,0.14762,-0.09762,-66.12903,0.37115,1.92046,1.92046,0.32796,0.10756,5.11544,1.32533,0.10717,1.32533,2.11544,0.12571,0.28089,0.56368,0.83258,1.01375,1.12286,1.38425,1.92046,49.16694,11.15904,3.08581,4.8384,10.27225,13.51903,6.09769,0.00433,-8.88112,13.15755,0.01212,0.20356,0.0099,-5.48698,0.08738,2.75755,-0.02223,1019.18384,14.18846,249.25727,274.06112,265.15076,0.32218,0.07277,0.0835,0.07856,0.46521,-0.44055,-0.11128,5.56268,3.02557,1.49396
2004-06-05,2004,6,5,0,4.2,4.2,0.41111,0.92126,0.84872,12.17631,3.02116,0.81728,3.02116,9.17631,0,0,0.6,0.98,2.585,3.8675,4.2,4.2,0.25,0.45714,-0.20714,-45.3125,1.79659,4.19097,4.13578,0.89096,0.79381,2.63013,0.32748,0.79093,0.32748,-0.36987,1.1942,1.70227,2.42068,3.00434,3.34685,3.60892,4.08172,4.19097,265.39928,96.86889,316.34809,6.60003,7.84709,8.19047,7.1169,0.00616,-7.72437,17.40218,-0.09434,-0.70575,0.00816,-4.46744,0.08485,3.65073,0.00623,1016.41816,10.55332,250.20023,279.4397,267.62722,0.5095,-0.02485,-0.04812,-0.00718,-0.41442,-0.22685,0.33916,5.60989,3.0559,1.49864
2004-06-06,2004,6,6,0,13.3,13.3,1.11111,2.62625,6.89718,18.62949,3.94836,6.64173,3.94836,15.62949,0,0.3,0.975,2.36,5.565,11.7075,13.3,13.3,2.55,0.7,1.85,264.28571,0.55304,2.0452,1.97359,0.37721,0.14228,4.17669,1.11866,0.14177,1.11866,1.17669,0.24738,0.48176,0.77115,1.07198,1.27799,1.46793,1.69519,2.0452,265.3268,82.51483,290.74302,6.19999,6.43473,6.61881,6.94348,0.00646,-6.8484,18.86869,0.02285,-0.23163,0.00544,-5.2947,0.08517,3.61398,0.02337,1015.47539,8.98305,252.2044,280.87781,268.53436,0.50363,0.04047,0.01807,0.04736,0.33506,-0.38839,0.33441,5.6319,3.06353,1.49951
2004-06-07,2004,6,7,0,11.2,11.2,1.85556,3.05606,9.33949,6.4609,2.04658,8.99358,2.04658,3.4609,0,0.3,2.45,4.86,10.775,11.1125,11.2,11.2,0.83333,2.14762,-1.31429,-61.19734,3.19259,7.27778,7.26912,2.03283,4.13239,1.90984,-0.02715,4.11737,-0.02715,-1.09016,1.33784,3.39523,4.66918,5.77122,6.56528,6.75574,7.04918,7.27778,208.50951,82.85527,237.53898,6.13416,8.04423,9.06879,6.59909,0.00747,-8.8795,21.08084,-0.11506,-1.10841,0.01466,-4.74706,0.0855,3.24507,-0.00514,1013.19295,11.08609,253.56941,280.96412,270.03983,0.85476,-0.04612,-0.07234,-0.05292,-0.22832,0.15277,0.1367,5.6332,3.04729,1.47896
2004-06-08,2004,6,8,0,1.6,1.6,0.18889,0.44231,0.19564,7.52595,2.40714,0.1884,2.40714,4.52595,0,0,0,0.82,1.515,1.5825,1.6,1.6,0.25,0.17143,0.07857,45.83333,1.17296,3.88578,3.77888,0.82483,0.68035,3.58355,1.06473,0.67787,1.06473,0.58355,0.55031,0.99895,1.60619,2.42252,2.85833,3.25954,3.53535,3.88578,303.82969,82.10303,328.7184,5.64504,8.48026,11.12755,6.50774,0.00763,-9.35536,20.20005,0.04681,-0.0521,0.01121,-4.69841,0.08472,3.2815,-0.00413,1007.97486,13.36596,253.92343,281.01554,271.62477,0.93926,-0.01475,-0.01462,-0.03039,0.02197,0.11796,-0.10625,5.60198,3.00883,1.43633
